Structure, Text
"SEC. 51A-7.1307","SPECIAL PROVISIONS FOR DETACHED SIGNS."
"SEC. 51A-7.1307_1","The regulations relating to the erection of detached signs in this district are hereby expressly modified as follows:"
"SEC. 51A-7.1307_1","(1)   No premise having an attached sign of any type, except for banners, may have a detached sign."
"SEC. 51A-7.1307_2","(2)   A premise that has no attached signs other than banners, and that has frontage along more than one street, may have one detached sign along each street frontage."
"SEC. 51A-7.1307_3","(3)   No detached sign support may be located in the public right-of-way.  (Ord. 20596)"
"SEC. 51A-7.1308","PARKING AD SIGNS."
"SEC. 51A-7.1308_1","(1)   Definition.  In this section, PARKING AD SIGN means a standardized detached sign that meets the requirements of this section."
"SEC. 51A-7.1308_2","(2)   Content."
"SEC. 51A-7.1308_2_1","(A)   Parking ad signs may display premise or non-premise messages."
"SEC. 51A-7.1308_2_2","(B)   Parking ad signs must display a standardized parking emblem."
"SEC. 51A-7.1308_2_3","(C)   Parking ad signs must display a standardized district identification."
"SEC. 51A-7.1308_2_4","(D)   Parking ad signs must display way-finding information at pedestrian level."
"SEC. 51A-7.1308_3","(3)   Location."
"SEC. 51A-7.1308_3_1","(A)   Parking ad signs may only be located on a lot containing a commercial parking lot or garage use or a surface parking use."
"SEC. 51A-7.1308_3_2","(B)   Parking ad signs may only be located on a lot with frontage on Main Street, Elm Street, or Commerce Street."
"SEC. 51A-7.1308_4","(4)   Size and effective area."
"SEC. 51A-7.1308_4_1","(A)   Parking ad signs may not exceed 20 feet in height."
"SEC. 51A-7.1308_4_2","(B)   Parking ad signs may not exceed 40 square feet in total effective area.  Way-finding information does not count toward the total effective area."
"SEC. 51A-7.1308_4_3","(C)   The premise or non-premise message on a parking ad sign may not exceed 25 square feet in effective area."
"SEC. 51A-7.1308_5","(5)   Lighting.  Parking ad signs may not be illuminated by a detached, independent light source."
"SEC. 51A-7.1308_6","(6)   Landscaping.  Lots with parking ad signs must have a landscaped area located within 20 feet of the street right-of-way of a minimum of 150 square feet or three percent of the lot area, whichever is greater, and containing a combination of ground cover, shrubs, or trees."
"SEC. 51A-7.1308_7","(7)   Number."
"SEC. 51A-7.1308_7_1","(A)   Lots with parking ad signs may only have one detached sign."
"SEC. 51A-7.1308_7_2","(B)   A maximum of 20 parking ad signs are allowed in this district."
"SEC. 51A-7.1308_8","(8)   HBA prohibition.  Parking ad signs may not be Highway Beautification Act (HBA) signs."
"SEC. 51A-7.1308_9","(9)   Mandatory removal.  All permits authorizing parking ad signs automatically expire on September 1, 2015.  All parking ad signs must be removed by September 1, 2015.  This section shall not be construed to confer nonconforming or vested rights to maintain parking ad signs after September 1, 2015."
"SEC. 51A-7.1308_10","(10)   Sunset.  This section expires on September 1, 2015, unless reenacted with amendment prior to that date.  The city plan commission and city council shall review this section prior to its expiration.  (Ord. 26066)"
"SEC. 51A-7.1401","DESIGNATION OF SIGN DISTRICT."
"SEC. 51A-7.1401_1","A special provision sign district is hereby created to be known as the Jefferson Boulevard Sign District.  The Jefferson Boulevard Sign District is that area within the following described boundaries:"
"SEC. 51A-7.1401_1","BEGINNING at a point being the northwestern corner of Lot 9A, Block 189/3248;"
"SEC. 51A-7.1401_1","THENCE easterly along the northern lot line of Lot 9A, Block 189/3248, crossing Polk Street and extending along the center line of the alley between Sunset Street and Jefferson Boulevard to the center line of the alley between Polk Street and Tyler Street;"
"SEC. 51A-7.1401_1","THENCE northerly along the alley center line to the projected northern lot line of Lot 3, Block 178/3237;"
"SEC. 51A-7.1401_1","THENCE easterly along the northern lot line of Lot 3, Block 178/3237 crossing Tyler Street and extending along the northern lot lines of Lots 11 and 12, Block 157/3226 and extending along the center line of the alley between Sunset Street and Jefferson Boulevard to the center line of the alley between Zang Boulevard and Beckley Avenue;"
"SEC. 51A-7.1401_1","THENCE northerly along the center line of the alley between Zang Boulevard and Beckley Avenue to the projected northern lot line of Lot 10, Block 49/3169;"
"SEC. 51A-7.1401_1","THENCE easterly along the northern lot line of Lot 10, Block 49/3169 to the center line of Beckley Avenue;"
"SEC. 51A-7.1401_1","THENCE southerly along the center line of Beckley Avenue to the projected northern lot line of Lot 12, Block 50/3170;"
"SEC. 51A-7.1401_1","THENCE westerly along the northern lot line of Lot 12, Block 50/3170 and continuing along the center line of the alley between Jefferson Boulevard and Center Street continuing and crossing Polk Street to the northeast corner of Lot 10, Block 188/3247 and continuing along the northern lot lines of Lots 9 and 10, Block 188/3247 to the center line of the alley between Willomet Street and Polk Street;"
"SEC. 51A-7.1401_1","THENCE northerly along the center line of the alley between Willomet Street and Polk Street crossing Jefferson Boulevard and continuing along the western lot line of Lot 9A, Block 189/3248 to the PLACE OF BEGINNING. (Ord. Nos. 21114; 22019)"
"SEC. 51A-7.1402","PURPOSE."
"SEC. 51A-7.1402_1","The purpose of this division is to regulate both the construction of new signs and the alterations of existing signs with a view towards enhancing, preserving, and developing the unique character of this district.  These sign regulations have been developed with the following objectives in mind:"
"SEC. 51A-7.1402_1","(1)   To protect the historical and architectural character of this district from inappropriate signs in terms of number (clutter), style, color and materials."
"SEC. 51A-7.1402_2","(2)   To ensure that significant architectural features in this district or of a building within this district are not obscured."
"SEC. 51A-7.1402_3","(3)   To promote the economic success of each business within this district and, in turn, the collective success of this district."
"SEC. 51A-7.1402_4","(4)   To ensure that the size and orientation of signs are geared toward the high number of pedestrians in this district."
"SEC. 51A-7.1402_5","(5)   To enhance the aesthetics of this district."
"SEC. 51A-7.1402_6","(6)   To promote safety, communications efficiency, and landscape quality and preservation as described in Section 51A-7.101. (Ord. Nos. 21114; 22019)"
"SEC. 51A-7.1403","DEFINITIONS."
"SEC. 51A-7.1403_1","(a)   In this division:"
"SEC. 51A-7.1403_1_1","(1)   ARTWORK means any pictorial or image presentation or design."
"SEC. 51A-7.1403_1_2","(2)   FLAT ATTACHED SIGN means an attached sign projecting from a building and parallel to the building facade."
"SEC. 51A-7.1403_1_3","(3)   MARQUEE SIGN means a sign attached to, applied on, or supported by a permanent canopy projecting over a pedestrian street entrance of a building, and consisting primarily of changeable panels, words, or characters."
"SEC. 51A-7.1403_1_4","(4)   PAINTED APPLIED SIGN means a sign painted directly onto the exterior facade of a building, not including doors or windows."
"SEC. 51A-7.1403_1_5","(5)   THIS DISTRICT means the Jefferson Boulevard Sign District."
"SEC. 51A-7.1403_1_6","(6)   WINDOW SIGN means a sign painted or affixed to a window."
"SEC. 51A-7.1403_2","(b)   Except as otherwise provided in this section, the definitions contained in Sections 51A-2.102 and 51A-7.102 apply to this division.  In the event of a conflict, this section controls. (Ord. Nos. 21114; 22019)"
"SEC. 51A-7.1404","SIGN PERMIT REQUIREMENTS."
"SEC. 51A-7.1404_1","(a)   No person may alter, erect, maintain, expand, or remove a sign in this district without first obtaining a sign permit from the city.  This section does not apply to government signs described in Section 51A-7.207."
"SEC. 51A-7.1404_2","(b)   The procedure for obtaining a sign permit is outlined in Section 51A-7.505.  Section 51A-7.602 does not apply to signs in this district. (Ord. Nos. 21114; 22019)"
"SEC. 51A-7.1405","GENERAL REQUIREMENTS FOR ALL SIGNS."
"SEC. 51A-7.1405_1","(a)   Signs in right-of-way. Signs in this district are permitted to overhang the public right-of-way subject to city franchising requirements."
"SEC. 51A-7.1405_2","(b)   Materials.  Although not required, painted applied signs and enameled metal signs are encouraged."
"SEC. 51A-7.1405_3","(c)   Lighting."
"SEC. 51A-7.1405_3_1","(1)   No sign may be illuminated by an independent, external fluorescent light source."
"SEC. 51A-7.1405_3_2","(2)   The only light sources that may be used to illuminate a sign are cold cathode tube (neon), mercury vapor bulbs, or incandescent bulbs. (Ord. Nos. 21114; 22019)"
"SEC. 51A-7.1406","ATTACHED SIGNS."
"SEC. 51A-7.1406_1","(a)   Attached signs in general."
"SEC. 51A-7.1406_1_1","(1)   Except for marquee signs and as specified in Paragraphs (2) and (3), all attached signs must be mounted parallel to the building surface to which they are attached and may not project more than 18 inches from that building."
"SEC. 51A-7.1406_1_2","(2)   One attached sign that projects up to four feet from a vertical building surface may be erected at a nonresidential occupancy if:"
"SEC. 51A-7.1406_1_2_1","(A)   the sign does not exceed 20 square feet in effective area;"
"SEC. 51A-7.1406_1_2_2","(B)   no portion of the sign is lower than 10 feet above grade; and"
"SEC. 51A-7.1406_1_2_3","(C)   there is no detached sign on the premise."
"SEC. 51A-7.1406_1_3","(3)   No portion of a sign may be located less than two feet from the back of a street curb."
"SEC. 51A-7.1406_1_4","(4)   The use of artwork on signs is encouraged."
"SEC. 51A-7.1406_1_5","(5)   Signs may not be mounted on or project above roofs."
"SEC. 51A-7.1406_2","(b)   Marquee signs."
"SEC. 51A-7.1406_2_1","(1)   No premise may have more than one marquee sign."
"SEC. 51A-7.1406_2_2","(2)   The length of the marquee sign must not exceed two-thirds of the length of the facade to which it is attached."
"SEC. 51A-7.1406_2_3","(3)   Marquee signs may incorporate moving patterns or bands of light, except that the use of illumination to produce apparent motion of a visual image, such as expanding or contracting shapes, rotation, or similar effects of animation, is prohibited."
"SEC. 51A-7.1406_3","(c)   Window signs.  No window sign may:"
"SEC. 51A-7.1406_3_1","(1)   have a painted or opaque background; or"
"SEC. 51A-7.1406_3_2","(2)   cover more than 25 percent of the window surface area.  (Ord. Nos. 21114; 22019; 22392)"
"SEC. 51A-7.1407","DETACHED SIGNS."
"SEC. 51A-7.1407_1","(a)   Detached signs may not exceed the height of the tallest building on the premise or 30 feet, whichever is less."
"SEC. 51A-7.1407_2","(b)   Detached signs may not exceed 150 square feet in effective area."
"SEC. 51A-7.1407_3","(c)   Detached non-premise signs are prohibited in this district. (Ord. Nos. 21114; 22019)"
"SEC. 51A-7.1501","DESIGNATION OF SIGN DISTRICT."
"SEC. 51A-7.1501_1","A special provision sign district is hereby created to be known as the McKinney Avenue Sign District.  The McKinney Avenue Sign District is that area within the following described boundaries:"
"SEC. 51A-7.1501_1","BEGINNING at a point on the northwest line of McKinney Avenue, said point being 166.84 feet southwest of the southwest line of Fairmount Street;"
"SEC. 51A-7.1501_1","THENCE in a northwesterly direction along a line, said line being approximately 142 feet southwest of and parallel to the southwest line of Fairmount Street, a distance of approximately 482.05 feet to a point for corner on the common line between City Blocks 949 and 1/949;"
"SEC. 51A-7.1501_1","THENCE in a southwesterly direction along said common block line, a distance of approximately 20.4 feet to a point for corner on the centerline of a 16 feet wide public alley adjacent to Lots 13 and 15 in City Block 1/949;"
